net_tfa,age,inc,fsize,educ,db,marr,twoearn,e401,p401,pira,hown
314,44,50304,3,15,0,1,1,1,0,0,1
107669,64,70974,4,12,1,1,1,1,1,1,0
14100,48,37986,3,12,1,1,1,1,1,0,1
21200,49,63012,4,13,0,1,0,1,1,1,1
71000,59,38418,2,12,0,1,0,1,1,1,1
7507,34,17760,1,12,1,0,0,1,1,0,1
8137,44,20325,1,12,1,0,0,1,1,0,0
33546,34,43887,1,18,0,0,0,1,1,1,0
82249,39,60120,3,15,1,1,1,1,1,1,1
1500,38,25500,1,12,0,0,0,1,1,0,0
136700,54,44052,2,14,0,1,1,1,1,1,0
21844,36,50025,4,16,0,1,0,1,1,0,1
-280,33,24138,4,12,0,1,0,1,1,0,1
16783,28,56217,4,16,0,1,1,1,1,0,1
5938,34,55662,4,16,0,1,1,1,1,0,1
600,33,25500,4,12,0,1,1,1,1,0,1
5000,42,57300,5,15,1,1,1,1,1,0,1
4000,38,23577,1,16,1,0,0,1,0,0,1
-660,46,20406,5,12,0,1,1,1,1,0,0
109399,35,99480,3,18,1,1,1,1,0,1,1
24745,52,28233,3,12,0,1,0,1,1,1,1
3150,28,42345,3,16,0,1,0,1,1,0,0
983000,47,179100,2,16,1,1,1,1,1,0,1
19800,44,42840,6,12,0,1,1,1,1,0,1
46583,42,65334,4,12,1,1,1,1,1,0,1
11749,37,39744,3,12,0,1,1,1,1,0,1
2100,39,45690,5,12,0,1,1,1,0,1,1
-30,36,34329,1,17,1,0,0,1,0,0,0
74450,37,32343,1,16,1,0,0,1,1,0,1
2200,34,57150,4,16,0,1,1,1,1,0,1
134069,43,70545,6,18,0,1,0,1,1,1,1
7327,44,49422,3,12,1,1,1,1,0,1,1
0,58,10200,2,12,0,0,0,1,0,0,0
2072,55,32805,3,12,0,1,1,1,1,0,1
779,62,29784,5,12,1,1,1,1,0,0,1
50499,53,78801,2,12,1,1,1,1,1,0,1
280,32,15579,4,12,0,0,0,1,1,0,0
-9925,28,54846,3,18,0,1,1,1,1,0,1
8565,49,101532,2,14,1,1,1,1,0,1,1
93783,39,59952,4,16,0,1,0,1,1,1,1
-383,45,29295,8,12,1,1,1,1,1,0,1
240464,40,91653,4,18,0,1,1,1,1,1,1
61899,58,32118,1,12,0,1,0,1,1,1,0
29857,36,61920,4,13,0,1,0,1,1,1,1
28400,32,70260,3,18,0,1,0,1,1,1,1
66500,47,64800,1,16,1,0,0,1,1,1,0
2125,34,93915,4,16,0,1,1,1,1,1,1
100300,51,52800,2,17,1,1,1,1,0,1,1
16000,39,39732,5,12,0,1,1,1,0,1,1
19000,28,42513,4,12,0,1,1,1,1,0,1
24042,36,70974,3,17,0,1,1,1,1,1,1
-3301,36,48921,5,14,1,1,1,1,1,0,1
1250,57,75144,3,12,1,1,1,1,1,1,1
41588,44,48252,1,14,1,0,0,1,1,1,0
1100,58,10863,4,12,0,1,0,1,0,0,1
4000,46,16860,4,12,1,1,0,1,1,0,0
65323,41,50400,4,16,1,1,1,1,1,1,1
-17501,46,34770,4,14,0,1,0,1,0,0,1
35303,54,33705,2,10,0,0,0,1,1,1,1
-200,37,10203,1,9,1,0,0,1,1,0,0
22484,36,39627,3,14,0,1,1,1,1,0,1
31971,55,123111,2,18,1,1,1,1,1,1,1
12700,38,48996,3,15,0,1,1,1,1,1,1
99300,41,84759,4,12,0,1,0,1,1,1,1
10000,42,52434,1,14,1,0,0,1,0,0,1
15000,56,31350,3,12,0,1,0,1,0,1,1
17049,51,70092,5,18,1,1,1,1,1,0,1
-2900,43,55716,5,14,0,1,1,1,0,0,1
5399,51,24048,2,12,0,1,1,1,1,0,1
26974,40,52920,3,18,1,1,1,1,1,1,1
-4300,37,54996,4,12,0,1,1,1,0,0,1
1300,34,38940,4,15,1,1,0,1,1,0,1
10400,44,57420,2,12,0,1,1,1,1,0,1
9406,29,43302,4,11,0,1,1,1,1,0,0
2699,43,39255,5,14,0,1,0,1,1,0,1
8250,29,143781,3,17,1,1,1,1,1,0,1
-49376,37,33606,4,13,0,1,0,1,1,0,0
16782,28,29754,1,12,1,0,0,1,1,0,0
102705,45,71010,4,16,1,1,1,1,1,0,1
20080,46,76233,4,13,1,1,1,1,0,0,1
11612,34,38190,4,12,0,1,1,1,1,0,1
8349,40,54594,4,14,0,1,1,1,1,0,1
599,28,26550,4,12,0,1,0,1,0,0,1
53821,56,69162,7,12,0,1,1,1,1,0,1
4500,42,16512,1,13,0,0,0,1,1,0,1
14600,51,21750,2,12,0,0,0,1,1,0,1
-17818,33,38484,3,15,0,1,1,1,1,0,1
2399,40,37188,3,16,0,0,0,1,1,0,0
1134098,38,39000,1,18,0,0,0,1,1,1,1
6000,38,44604,2,15,0,1,1,1,1,1,1
9346,30,42204,3,15,0,1,0,1,1,1,0
1948,34,29019,5,14,0,1,0,1,1,0,1
35831,47,100116,4,14,0,1,0,1,1,1,1
3400,43,38496,4,16,1,1,1,1,0,0,1
115100,44,106272,4,14,0,1,1,1,1,1,1
54100,40,55815,4,12,0,1,1,1,1,1,1
0,34,38640,1,12,1,0,0,1,0,0,0
523535,36,164097,2,18,1,1,1,1,1,1,1
3971,31,34710,4,13,0,1,1,1,0,1,0
1265,40,33993,1,12,0,0,0,1,1,0,1
-5600,45,55986,6,13,1,1,1,1,0,0,0
-600,42,18726,4,12,1,0,0,1,0,0,1
4007,50,34986,1,16,1,0,0,1,1,0,0
44000,43,57180,3,16,1,0,0,1,1,1,1
-5250,38,44472,5,12,1,1,1,1,1,0,1
-5000,40,42960,1,16,0,0,0,1,0,0,0
107750,31,58632,5,16,0,1,0,1,1,1,1
256699,55,49050,2,14,1,0,0,1,1,0,1
66049,45,35913,4,12,0,1,0,1,0,0,1
-10100,35,31242,3,12,0,1,1,1,0,0,0
6259,37,36531,5,12,0,1,1,1,1,0,1
116632,39,93120,2,18,0,0,0,1,1,1,1
133600,53,83460,4,16,0,0,0,1,1,1,1
28000,47,80211,2,12,0,1,1,1,1,1,1
23915,42,27171,2,13,1,0,0,1,1,1,1
37699,50,69870,4,12,0,1,0,1,1,1,1
-3250,30,20700,5,10,0,1,0,1,0,0,1
-2001,35,32364,1,12,0,0,0,1,1,0,1
16500,38,38610,1,17,1,0,0,1,1,0,1
-36000,50,31260,1,16,1,0,0,1,1,0,0
-567,26,22914,4,1,0,1,1,1,1,0,1
152500,63,76104,2,18,0,0,0,1,1,1,1
630632,50,101331,1,17,1,0,0,1,1,1,1
1500,33,35535,2,12,0,1,1,1,0,0,1
3600,43,26682,5,12,1,1,0,1,1,0,1
0,44,21480,1,12,1,0,0,1,0,0,0
-2985,42,33903,3,18,0,0,0,1,0,0,1
12080,36,27000,4,12,0,1,0,1,1,0,1
400,33,28179,1,13,1,0,0,1,0,1,0
-59450,25,40800,1,16,1,0,0,1,0,0,0
13320,36,25647,1,13,1,0,0,1,0,0,1
-13229,33,30714,5,12,1,1,1,1,1,0,0
22899,41,49134,5,12,0,1,0,1,1,0,1
8350,39,67488,5,12,0,1,1,1,1,0,1
28470,43,44298,5,16,0,1,0,1,0,1,1
34739,38,17028,3,14,0,1,0,1,1,0,1
-1420,54,38304,1,12,1,0,0,1,1,0,0
-7400,34,26598,3,15,0,1,1,1,0,0,1
-12396,37,85320,3,17,0,1,1,1,1,1,1
4070,30,34842,2,16,1,1,1,1,1,1,1
302594,49,77424,2,18,0,1,0,1,1,0,1
145139,47,86700,2,12,0,1,1,1,1,1,1
-3380,28,25245,2,14,1,1,1,1,0,0,1
12000,26,70368,2,16,1,1,1,1,0,0,1
-680,34,21810,5,10,1,1,1,1,1,0,1
7850,35,28710,1,14,0,0,0,1,1,0,0
0,26,14985,8,11,0,1,0,1,0,0,0
39980,36,19296,2,12,1,0,0,1,1,0,0
91999,41,40296,4,12,0,1,0,1,1,1,1
13263,45,43326,5,16,1,1,1,1,1,0,1
3149,34,16884,1,14,0,0,0,1,1,0,0
47509,43,50250,4,12,0,1,1,1,1,0,1
139998,61,45750,2,12,0,1,0,1,1,1,1
63600,60,57678,2,14,1,1,1,1,1,1,1
18090,41,34692,1,15,0,0,0,1,1,0,0
7500,51,27132,4,12,0,1,0,1,1,0,1
-2000,29,36618,1,15,1,0,0,1,0,0,0
36100,29,94125,2,16,1,1,1,1,1,1,1
28760,32,26958,1,16,1,0,0,1,1,1,1
129011,44,56802,4,16,0,1,1,1,1,1,1
17350,30,30036,4,16,0,1,0,1,1,0,1
73499,54,31290,4,12,0,1,0,1,1,0,1
0,40,12360,4,12,0,1,0,1,0,0,0
71500,54,124020,3,18,0,1,1,1,1,1,1
18310,34,15756,3,12,0,1,1,1,1,0,1
-2551,46,54045,1,18,1,0,0,1,1,1,1
1000,40,14040,2,12,1,0,0,1,1,0,0
38355,35,74556,2,15,0,1,1,1,1,1,1
50100,42,52416,4,13,1,1,1,1,1,1,1
184549,39,128793,4,18,0,1,1,1,1,1,1
-2660,25,11157,1,14,0,0,0,1,1,0,0
58899,32,100491,2,16,1,1,1,1,1,1,1
113600,47,52110,2,16,0,1,1,1,1,1,1
59150,57,25392,2,12,0,0,0,1,1,0,0
-875,32,31230,1,17,1,0,0,1,1,0,0
2927,31,51600,2,13,1,1,1,1,1,0,0
5700,32,36600,2,12,0,1,1,1,1,0,1
13500,42,66210,3,18,1,1,1,1,1,1,0
46099,61,59166,5,16,0,0,0,1,1,1,1
169100,44,109653,4,16,0,1,1,1,1,1,1
23110,34,39450,4,16,0,1,1,1,1,1,1
4999,50,51234,2,9,1,1,1,1,0,1,1
13100,32,16590,1,12,0,0,0,1,1,0,0
16998,56,33414,3,11,1,1,1,1,1,0,1
5800,34,41415,5,16,1,1,1,1,1,1,1
27029,56,42144,2,15,1,1,1,1,0,1,1
28600,43,73641,2,14,0,1,1,1,1,1,1
22849,38,47826,1,14,0,0,0,1,1,0,0
32992,40,80664,4,15,0,1,0,1,1,1,1
6302,26,37641,1,17,0,0,0,1,1,0,1
10225,30,64731,2,18,1,1,1,1,1,0,1
881,26,29655,2,12,0,0,0,1,1,1,0
4150,46,63240,2,18,0,1,1,1,1,1,0
5617,34,54819,2,16,1,1,1,1,1,0,1
6457,44,88074,4,18,1,1,1,1,0,1,1
44000,50,52110,2,17,1,0,0,1,1,1,1
12510,38,31800,5,12,0,1,1,1,1,0,1
2300,45,13770,8,12,0,0,0,1,1,0,0
-550,38,24870,3,14,1,0,0,1,0,0,1
60499,50,70065,1,17,1,0,0,1,1,0,1
34678,29,54900,4,16,0,1,0,1,1,0,1
-4100,36,30972,4,12,1,1,1,1,0,0,0
11500,54,36000,2,15,0,0,0,1,1,0,0
70700,33,30762,2,13,0,0,0,1,1,0,1
0,39,17037,1,12,1,0,0,1,0,0,0
-4422,32,24840,3,15,0,1,0,1,1,1,1
0,49,12084,1,12,0,0,0,1,0,0,1
11999,53,53292,4,12,0,1,1,1,1,0,1
1303,34,19413,1,12,0,0,0,1,1,0,0
131630,60,128040,3,18,0,1,0,1,1,1,1
-9312,37,25443,2,15,1,0,0,1,0,0,0
2475,30,13503,2,12,1,0,0,1,1,0,1
84000,42,61500,4,15,0,1,0,1,1,1,1
52300,36,68772,4,13,0,1,1,1,1,0,1
48856,37,48966,3,12,1,1,1,1,1,1,1
77000,46,59769,4,16,1,1,1,1,0,1,1
1199,28,54993,2,16,0,1,1,1,1,0,1
-292,27,17400,4,12,0,1,0,1,1,0,0
1400,37,6765,4,14,0,1,1,1,1,0,1
54200,52,50220,4,12,1,1,1,1,1,0,1
25525,42,49668,2,16,0,1,1,1,1,1,1
-650,40,27768,5,12,0,1,0,1,0,0,1
7700,28,72648,2,17,0,1,1,1,0,0,1
66049,52,42252,2,14,1,0,0,1,1,0,1
-2038,61,37359,2,12,0,1,1,1,0,0,1
95474,52,66360,3,15,0,1,0,1,1,1,1
164392,46,91017,4,14,0,1,1,1,1,1,1
-7250,41,29739,1,17,1,0,0,1,1,0,1
41600,41,18240,3,12,0,0,0,1,1,0,1
7999,45,57843,2,12,0,1,1,1,1,0,0
5325,47,38820,5,12,1,1,1,1,1,0,1
4668,30,54015,3,13,0,1,0,1,1,0,1
7700,59,45270,2,12,1,1,0,1,0,0,1
15,39,17079,5,9,0,1,1,1,1,0,0
2976,30,38454,4,13,1,1,1,1,1,0,1
131663,61,38076,2,11,1,0,0,1,1,1,1
3487,26,44394,2,14,0,1,1,1,0,0,1
1411,31,23208,1,16,1,0,0,1,1,0,0
2600,34,73590,4,13,0,1,1,1,1,0,1
-1790,42,39840,6,13,1,1,0,1,0,0,1
79328,48,88596,1,16,1,0,0,1,1,1,1
12900,46,88980,3,16,1,1,1,1,1,0,1
-6640,35,35124,2,15,0,0,0,1,1,0,0
445500,62,135072,4,17,1,1,1,1,1,1,1
9057,32,14121,1,12,1,0,0,1,0,1,1
182010,41,74532,2,18,0,1,1,1,1,1,1
38250,44,96774,3,15,0,1,1,1,1,0,1
22800,47,48423,2,12,0,1,1,1,1,0,1
5545,62,27684,2,14,0,1,0,1,0,1,0
1000,60,32640,2,13,0,1,0,1,0,0,1
53800,60,28440,2,12,0,1,1,1,1,1,1
14825,52,37356,3,13,0,1,1,1,1,0,1
24450,42,35733,5,12,0,1,0,1,1,0,1
55906,51,69873,4,12,0,1,1,1,1,0,1
-3600,34,16803,1,15,0,0,0,1,1,0,0
18700,32,51816,1,16,0,0,0,1,1,0,1
6478,57,32913,2,12,0,1,0,1,0,0,1
68423,37,75057,1,18,0,0,0,1,1,1,0
28000,55,37377,3,8,0,1,0,1,1,0,1
14775,45,58758,2,14,0,1,1,1,1,0,1
-6460,40,34425,4,12,0,1,1,1,1,0,1
-107,45,67989,2,12,1,1,1,1,0,0,1
81700,29,86505,3,18,0,1,0,1,1,1,1
9750,31,12000,1,12,0,0,0,1,1,0,0
12500,61,32595,3,5,0,1,0,1,1,0,1
27500,36,9315,1,18,0,0,0,1,1,1,0
28100,47,71217,2,16,0,1,1,1,1,1,1
65391,50,65565,4,17,1,1,1,1,1,1,1
7200,48,38517,4,13,1,1,1,1,1,0,1
-124,45,41292,5,13,1,1,1,1,1,1,1
56300,57,43398,2,16,0,1,0,1,0,1,1
300,34,18018,3,14,0,1,0,1,0,0,1
28600,38,51150,1,18,1,0,0,1,1,1,1
301,37,31500,6,15,0,1,1,1,0,0,0
13499,31,24750,1,16,0,0,0,1,0,0,0
6465,39,21888,2,12,1,0,0,1,1,0,0
5863,40,40677,4,12,1,1,1,1,1,1,1
84050,52,48639,5,14,0,0,0,1,1,0,1
23799,48,89940,5,14,0,1,1,1,1,1,1
105000,40,101226,6,16,0,1,0,1,1,1,1
9305,39,37944,4,12,0,1,0,1,1,0,1
161,28,38478,3,16,0,1,1,1,1,1,0
6499,36,43164,4,12,0,1,1,1,1,0,1
-8100,30,35064,1,18,1,0,0,1,0,0,0
122000,49,192990,3,14,0,1,1,1,1,1,1
-12000,27,29301,3,12,1,1,1,1,0,0,0
59000,58,28560,3,12,0,1,0,1,1,1,1
56227,56,61524,2,15,1,1,1,1,1,1,1
142100,37,191715,3,18,0,1,1,1,1,1,1
27999,57,34791,4,12,0,1,1,1,1,1,1
1450,36,20094,4,7,0,1,1,1,1,0,1
-14351,35,57603,2,12,0,1,1,1,1,0,1
127174,51,43560,1,16,0,0,0,1,1,0,1
13800,26,34494,2,13,0,1,1,1,1,0,1
45000,43,32100,1,15,1,0,0,1,1,1,1
101408,56,36912,3,12,1,1,1,1,1,1,1
-550,35,40674,2,10,1,1,1,1,1,0,0
715,33,43572,4,12,1,1,1,1,1,0,0
8846,32,49635,3,16,0,1,1,1,1,0,1
-5946,35,18279,3,12,1,0,0,1,1,0,0
52000,60,38820,1,14,1,0,0,1,1,0,0
13250,47,47730,1,16,1,0,0,1,1,1,0
38500,41,67596,1,18,0,0,0,1,1,1,1
0,42,59433,5,17,1,1,1,1,0,0,1
42498,49,32838,1,13,1,0,0,1,1,1,0
-2500,42,33804,2,13,1,0,0,1,0,0,1
14549,47,92583,3,18,0,1,1,1,1,0,1
63176,37,69264,4,16,0,1,0,1,1,0,1
26800,61,27702,8,12,0,1,1,1,1,1,1
80799,53,47190,1,13,0,0,0,1,1,1,1
-2474,40,25614,4,14,0,1,0,1,0,0,0
-2485,48,35082,4,12,0,1,1,1,0,0,0
40999,53,102600,5,16,0,1,1,1,1,1,1
7280,38,30510,2,14,0,0,0,1,1,0,0
6701,36,23331,3,15,0,0,0,1,1,1,1
450,47,30000,3,13,1,0,0,1,0,0,0
14910,31,48588,4,13,1,1,1,1,1,0,1
60459,37,41031,2,18,0,1,0,1,1,1,1
87000,43,155196,4,17,1,1,1,1,1,1,1
4509,45,70668,6,18,0,1,1,1,1,0,1
1749,27,86574,1,18,0,0,0,1,1,0,0
450,36,20400,4,12,0,1,0,1,1,0,1
1149,43,22527,1,13,1,0,0,1,0,0,0
728,39,28614,3,16,0,1,1,1,1,0,1
3842,27,25260,1,16,0,0,0,1,1,0,0
8500,29,44697,1,12,1,0,0,1,1,0,1
-28701,36,60651,4,9,1,1,0,1,0,0,1
-4140,38,13668,3,13,0,0,0,1,1,0,0
35300,39,36900,3,13,0,1,0,1,1,0,1
7500,30,37995,3,12,0,1,0,1,1,0,1
22600,40,68175,5,12,1,1,1,1,1,1,1
18250,64,36036,1,13,1,0,0,1,1,0,1
1550,29,46383,2,12,1,1,1,1,0,0,1
-13701,34,82488,4,16,0,1,1,1,1,1,1
21750,28,29514,1,12,0,1,0,1,1,0,0
7500,28,53664,3,12,0,1,1,1,1,0,1
4800,32,42864,2,14,0,1,1,1,1,0,0
16250,25,35505,3,12,0,1,1,1,1,1,1
5000,39,39120,7,6,0,1,1,1,1,0,1
20390,28,69615,2,13,0,1,1,1,1,1,0
80749,43,58905,4,12,1,1,1,1,1,1,1
94675,55,101187,5,12,0,1,1,1,1,0,1
5480,29,42771,1,15,1,0,0,1,1,0,0
36145,35,36882,3,12,0,1,1,1,1,0,1
8849,56,8136,2,12,1,1,0,1,1,0,1
-6150,53,22215,1,6,1,0,0,1,0,0,0
-5715,42,26526,4,12,0,1,1,1,1,0,1
-1900,36,18768,3,14,0,0,0,1,0,0,0
15500,25,26730,1,12,0,0,0,1,1,0,1
-7817,35,40446,3,14,0,1,1,1,1,0,0
314600,47,118197,4,16,1,1,1,1,1,1,1
44043,54,55080,2,12,0,1,1,1,1,0,1
200,55,25638,2,12,0,1,0,1,0,0,1
61500,43,47184,4,13,0,1,0,1,1,1,1
1400,44,14496,5,9,0,0,0,1,1,0,0
33313,44,35520,1,12,1,0,0,1,1,0,1
77786,31,75282,1,12,0,0,0,1,1,0,0
203200,39,97845,2,14,1,1,1,1,1,1,1
1750,30,30105,1,14,1,0,0,1,1,0,0
49500,52,83610,4,12,0,1,0,1,1,0,1
28100,44,65976,3,13,0,1,1,1,1,0,1
30200,29,83610,2,17,1,1,1,1,1,1,0
77975,47,77016,2,14,1,1,1,1,1,0,1
18500,42,24546,2,12,1,0,0,1,1,0,0
87509,29,91536,2,16,1,1,1,1,1,1,1
21800,32,54144,1,16,0,0,0,1,1,1,0
1000,44,11880,5,10,0,0,0,1,1,0,0
28049,37,35706,4,14,0,1,0,1,1,0,0
12961,52,24117,1,16,1,0,0,1,1,0,1
-1645,35,14076,4,12,0,1,0,1,1,0,0
4763,27,24693,3,12,1,1,1,1,1,0,1
58675,42,53496,4,13,1,1,1,1,1,1,1
-337,51,25434,3,12,1,0,0,1,0,0,1
150,44,21099,3,12,1,0,0,1,0,0,1
-4770,47,61800,5,12,1,1,1,1,0,0,1
65612,57,73815,3,17,1,1,1,1,1,1,1
19000,38,99030,3,16,0,1,1,1,1,1,1
14950,35,30480,1,16,1,0,0,1,1,0,1
5800,33,31857,4,12,1,1,1,1,1,0,0
4947,41,40308,5,12,1,1,1,1,1,0,0
9500,33,31623,1,18,0,0,0,1,1,1,0
2200,29,29235,2,18,1,0,0,1,1,0,0
-1788,35,17424,3,13,0,0,0,1,1,0,0
18800,56,52965,2,16,0,1,1,1,0,0,1
79518,39,34950,2,14,0,0,0,1,1,0,1
-5373,44,91725,3,14,0,1,1,1,1,0,1
109800,37,67512,4,13,0,1,0,1,1,1,1
16500,55,13653,2,14,0,0,0,1,1,0,1
34030,34,73071,4,12,1,1,1,1,1,1,1
-120,28,31686,4,13,0,1,1,1,0,0,1
19500,56,132996,6,18,0,1,1,1,1,0,1
20849,45,54708,1,12,1,0,0,1,1,0,1
14903,49,38511,2,8,0,1,1,1,1,0,1
149700,50,55296,1,12,1,0,0,1,1,1,1
55050,33,95472,3,18,1,1,1,1,1,1,1
12299,47,68553,2,16,0,0,0,1,1,0,1
4700,49,65136,3,13,1,1,1,1,1,0,1
-6258,40,50292,4,16,1,1,1,1,1,0,1
17285,44,54252,4,14,1,1,1,1,1,1,1
24961,54,68010,2,13,1,1,1,1,1,1,1
9550,43,40854,4,12,0,1,1,1,1,1,1
-100,30,21588,1,13,1,0,0,1,1,0,0
113044,48,88134,4,14,1,1,1,1,1,1,1
174232,44,138942,4,16,0,1,1,1,1,1,1
6450,31,41922,5,12,0,1,1,1,1,0,1
98,39,16779,4,12,0,1,1,1,1,0,1
-10000,27,12480,2,12,1,1,1,1,0,0,1
177331,47,59331,4,18,0,1,1,1,1,1,1
2075,32,58689,5,17,1,1,1,1,0,1,1
52475,44,68352,5,12,0,1,0,1,1,1,1
375,41,51141,4,12,0,1,1,1,0,0,1
5400,51,24480,1,14,0,0,0,1,1,1,0
9322,27,49428,2,16,0,1,1,1,1,0,0
21068,33,26526,1,12,1,0,0,1,1,1,1
-17201,36,63546,5,16,0,1,0,1,1,0,1
-26180,33,3780,4,16,0,1,0,1,1,0,0
49949,56,23319,5,12,0,1,0,1,1,1,1
-19900,38,45822,5,18,1,1,1,1,1,1,1
4800,48,13800,2,12,1,0,0,1,1,0,1
400,43,22242,2,14,1,0,0,1,0,0,0
10423,45,39060,2,15,1,0,0,1,1,0,0
92899,47,80400,6,13,0,1,1,1,1,1,1
33075,33,30117,4,18,0,1,1,1,1,0,0
94599,63,54450,2,12,1,1,1,1,1,1,1
16900,42,36120,1,18,1,0,0,1,0,0,0
1499,38,28086,4,12,1,1,1,1,1,0,0
29000,35,59430,3,14,0,0,0,1,1,0,0
52015,39,27954,1,14,0,0,0,1,1,0,1
980,48,24765,1,14,0,0,0,1,1,0,1
-14300,36,46533,6,14,0,1,1,1,1,0,0
4000,49,23319,5,13,0,0,0,1,1,0,1
3,28,21765,1,16,0,0,0,1,1,0,0
14362,56,75477,2,16,1,1,1,1,1,0,1
17934,45,53856,1,13,0,0,0,1,1,0,0
4900,44,52170,1,15,1,0,0,1,1,0,1
-16290,49,29139,5,12,0,1,0,1,0,0,1
0,46,44922,2,12,0,1,1,1,1,0,1
17700,53,17880,1,12,1,0,0,1,1,1,1
101300,43,142569,4,16,1,1,1,1,1,1,1
38900,38,146100,4,16,1,1,0,1,1,1,1
76249,54,68715,3,8,1,1,1,1,1,1,1
161940,47,59736,4,15,1,1,1,1,1,1,1
-1000,35,39162,5,13,1,1,1,1,0,0,1
74800,40,84687,2,18,1,1,1,1,1,1,1
2006,53,16320,2,12,1,0,0,1,1,0,0
6225,37,42318,5,12,1,1,1,1,1,0,0
69699,54,53895,2,12,0,1,0,1,1,1,1
18549,55,33540,2,12,1,1,1,1,1,1,1
5112,40,38466,4,14,0,1,0,1,1,0,1
6100,56,26100,3,12,0,1,0,1,1,0,1
-3253,39,47754,7,14,0,1,1,1,1,0,0
-3501,43,34950,2,12,0,0,0,1,0,0,1
42817,30,31221,1,15,1,0,0,1,1,1,0
27400,35,54009,5,16,0,1,0,1,1,1,1
1450,31,17310,6,12,1,0,0,1,0,0,0
81550,38,89388,2,16,1,1,1,1,1,0,1
-3400,36,64038,4,16,0,1,1,1,0,0,1
33405,36,83472,2,16,0,1,1,1,1,1,1
25794,44,68535,4,18,1,1,1,1,1,0,1
13950,40,81252,5,16,1,1,1,1,0,0,1
151998,57,49959,2,12,0,1,0,1,1,0,1
13849,44,52476,4,12,0,1,1,1,1,0,1
19600,42,57186,1,18,1,0,0,1,1,0,1
-5931,46,24030,2,15,0,0,0,1,1,1,1
6400,33,71061,5,15,0,1,0,1,0,0,1
53650,43,64659,1,16,1,0,0,1,1,1,1
9050,55,37242,3,1,1,1,1,1,1,1,1
92700,46,53775,2,14,1,0,0,1,1,0,1
5800,33,21720,1,15,1,0,0,1,0,0,1
-1840,33,42408,3,15,0,1,1,1,0,0,1
22000,35,64500,1,14,1,0,0,1,1,0,1
-1500,42,16224,6,12,0,0,0,1,0,0,0
55380,43,68808,4,16,0,1,1,1,0,1,1
-4000,34,62355,4,16,0,1,1,1,0,0,1
4764,42,18555,2,12,1,1,1,1,1,0,0
2850,43,23910,4,13,1,0,0,1,1,0,0
22000,33,64296,4,12,1,1,1,1,1,0,1
-9438,33,23415,1,14,1,0,0,1,1,1,0
107257,44,102189,2,12,1,1,1,1,1,1,1
41241,42,48900,3,14,1,1,0,1,1,1,1
0,40,22560,1,14,0,0,0,1,0,0,0
23550,39,44040,3,18,1,0,0,1,1,1,0
2140,35,32244,2,12,0,1,1,1,1,1,1
8025,34,25068,5,12,0,1,1,1,1,0,1
16247,50,71205,2,17,1,1,1,1,1,0,1
32300,43,78180,5,13,0,1,1,1,1,1,1
16040,45,48747,5,12,0,1,1,1,1,1,1
-410,30,21630,3,13,0,0,0,1,1,0,0
16376,31,44871,1,16,1,0,0,1,1,0,1
13000,56,23880,1,12,0,0,0,1,0,0,1
100,27,14283,2,15,0,0,0,1,0,0,1
-2000,44,36600,4,12,0,1,1,1,0,1,1
9600,44,43920,1,18,1,0,0,1,1,1,1
81849,59,67350,2,12,0,1,1,1,1,0,1
-12509,40,52110,4,18,0,1,1,1,1,1,1
22049,47,25383,1,12,1,0,0,1,1,1,1
-1500,42,16200,4,14,0,1,0,1,1,0,0
5300,37,58164,3,12,0,1,1,1,1,0,1
9550,31,43281,3,16,1,1,1,1,1,1,1
2757,35,40719,3,14,0,1,1,1,0,0,0
2280,41,29706,2,16,1,0,0,1,1,0,1
-741,28,39015,2,18,0,1,1,1,0,0,0
6110,52,66000,3,14,0,1,1,1,0,0,1
11300,43,69690,4,18,1,1,1,1,1,0,1
387836,29,169962,2,16,0,1,1,1,1,1,1
31599,40,51030,1,15,1,0,0,1,1,1,1
16600,42,57465,3,18,1,1,1,1,1,1,1
19249,59,15372,2,7,0,1,0,1,1,0,1
-8000,36,62370,6,16,0,1,1,1,0,0,0
21250,47,51150,5,13,1,1,1,1,1,0,1
33748,37,47703,4,12,0,1,1,1,0,0,1
5900,40,38376,2,12,1,0,0,1,1,0,0
171000,50,103896,2,14,0,1,0,1,1,1,1
-3395,29,29427,4,12,1,0,0,1,0,0,0
295898,40,66801,3,14,0,1,1,1,1,1,1
240,31,28410,11,7,0,1,1,1,1,0,0
-3670,25,16878,1,16,0,0,0,1,0,0,0
43432,47,34236,5,12,1,1,1,1,1,1,0
6000,33,39996,2,17,0,1,0,1,1,1,1
15000,45,78663,4,15,0,1,1,1,1,0,1
70050,45,23640,3,9,1,1,1,1,1,0,1
29400,40,40650,1,16,0,0,0,1,1,0,0
5500,30,67824,4,12,0,1,1,1,1,0,1
62030,41,57642,1,16,1,0,0,1,1,1,1
-8334,45,101589,5,18,1,1,1,1,1,1,1
76399,37,37872,2,10,1,0,0,1,1,0,1
3700,44,52503,4,12,0,1,1,1,1,0,1
1516,48,76209,5,14,0,1,1,1,0,1,1
-100,36,28032,1,12,1,0,0,1,0,0,0
-1000,34,18966,5,12,0,1,0,1,0,1,1
3038,48,35310,3,12,0,1,0,1,0,0,1
-4650,35,44379,5,13,1,1,1,1,0,1,1
2300,27,28635,1,12,0,0,0,1,1,1,0
-3475,45,50070,6,14,0,1,1,1,1,0,1
1000,41,20400,2,15,1,0,0,1,1,0,1
